year,region_code,business_type,sector_type,cluster_type,small business,large business
2011,DR07,Retail Trade,Goods-Producing Sector,cluster1,434.0,6.0
2011,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,303.0,2.0
2011,DR07,Information & Cultural Industries,Goods-Producing Sector,cluster1,38.0,0.0
2011,DR07,Finance & Insurance,Goods-Producing Sector,cluster1,107.0,4.0
2011,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,955.0,0.0
2011,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,404.0,1.0
2011,DR07,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,84.0,0.0
2011,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,179.0,3.0
2011,DR07,Educational Services,Goods-Producing Sector,cluster1,41.0,3.0
2011,DR07,Health Care & Social Assistance,Goods-Producing Sector,cluster1,259.0,5.0
2011,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,96.0,1.0
2011,DR07,Accommodation & Food Services,Goods-Producing Sector,cluster2,224.0,3.0
2011,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,357.0,0.0
2011,DR07,Public Administration,Goods-Producing Sector,cluster1,20.0,7.0
2011,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,2457.0,0.0
2011,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,498.0,24.0
2011,DR08,Utilities,Services-Producing Sector,cluster2,11.0,0.0
2011,DR08,Construction,Services-Producing Sector,cluster1,1291.0,25.0
2011,DR08,Manufacturing,Services-Producing Sector,cluster2,124.0,6.0
2011,DR08,Wholesale Trade,Goods-Producing Sector,cluster2,217.0,3.0
2011,DR08,Retail Trade,Goods-Producing Sector,cluster1,722.0,21.0
2011,DR08,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,813.0,5.0
2011,DR08,Information & Cultural Industries,Goods-Producing Sector,cluster1,47.0,0.0
2011,DR08,Finance & Insurance,Goods-Producing Sector,cluster1,158.0,5.0
2011,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,2111.0,3.0
2011,DR08,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,851.0,4.0
2011,DR08,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,123.0,2.0
2011,DR08,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,490.0,3.0
2011,DR08,Educational Services,Goods-Producing Sector,cluster1,77.0,4.0
2011,DR08,Health Care & Social Assistance,Goods-Producing Sector,cluster1,420.0,13.0
2011,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,118.0,0.0
2011,DR08,Accommodation & Food Services,Goods-Producing Sector,cluster2,267.0,14.0
2011,DR08,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,860.0,2.0
2011,DR08,Public Administration,Goods-Producing Sector,cluster1,7.0,11.0
2012,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,8714.0,44.0
2012,DR01,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,258.0,3.0
2012,DR01,Utilities,Services-Producing Sector,cluster2,99.0,2.0
2012,DR01,Construction,Services-Producing Sector,cluster1,14075.0,48.0
2012,DR01,Manufacturing,Services-Producing Sector,cluster2,2895.0,58.0
2012,DR01,Wholesale Trade,Goods-Producing Sector,cluster2,2180.0,34.0
2012,DR01,Retail Trade,Goods-Producing Sector,cluster1,9492.0,183.0
2012,DR01,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,3435.0,35.0
2012,DR01,Information & Cultural Industries,Goods-Producing Sector,cluster1,1888.0,15.0
2012,DR01,Finance & Insurance,Goods-Producing Sector,cluster1,4231.0,26.0
2012,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,44332.0,13.0
2012,DR01,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,18385.0,43.0
2012,DR01,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,2082.0,13.0
2012,DR01,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,7852.0,53.0
2012,DR01,Educational Services,Goods-Producing Sector,cluster1,2547.0,40.0
2012,DR01,Health Care & Social Assistance,Goods-Producing Sector,cluster1,9136.0,87.0
2012,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,4727.0,26.0
2012,DR01,Accommodation & Food Services,Goods-Producing Sector,cluster2,3901.0,171.0
2012,DR01,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,8308.0,25.0
2012,DR01,Public Administration,Goods-Producing Sector,cluster1,368.0,54.0
2012,DR02,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,12890.0,98.0
2012,DR02,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,1579.0,23.0
2012,DR02,Utilities,Services-Producing Sector,cluster2,212.0,13.0
2012,DR02,Construction,Services-Producing Sector,cluster1,46708.0,293.0
2012,DR02,Manufacturing,Services-Producing Sector,cluster2,9634.0,475.0
2012,DR02,Wholesale Trade,Goods-Producing Sector,cluster2,13332.0,260.0
2012,DR02,Retail Trade,Goods-Producing Sector,cluster1,31183.0,574.0
2012,DR02,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,19236.0,219.0
2012,DR02,Information & Cultural Industries,Goods-Producing Sector,cluster1,10789.0,117.0
2012,DR02,Finance & Insurance,Goods-Producing Sector,cluster1,21676.0,190.0
2012,DR02,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,151130.0,77.0
2012,DR02,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,72089.0,258.0
2012,DR02,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,9621.0,126.0
2012,DR02,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,32189.0,271.0
2012,DR02,Educational Services,Goods-Producing Sector,cluster1,10475.0,114.0
2012,DR02,Health Care & Social Assistance,Goods-Producing Sector,cluster1,28896.0,315.0
2012,DR02,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,15179.0,104.0
2012,DR02,Accommodation & Food Services,Goods-Producing Sector,cluster2,10986.0,646.0
2012,DR02,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,26351.0,142.0
2012,DR02,Public Administration,Goods-Producing Sector,cluster1,188.0,77.0
2012,DR03,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,9671.0,31.0
2012,DR03,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,384.0,4.0
2012,DR03,Utilities,Services-Producing Sector,cluster2,122.0,4.0
2012,DR03,Construction,Services-Producing Sector,cluster1,11416.0,49.0
2012,DR03,Manufacturing,Services-Producing Sector,cluster2,2152.0,71.0
2012,DR03,Wholesale Trade,Goods-Producing Sector,cluster2,1958.0,13.0
2012,DR03,Retail Trade,Goods-Producing Sector,cluster1,7479.0,121.0
2012,DR03,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,2838.0,26.0
2012,DR03,Information & Cultural Industries,Goods-Producing Sector,cluster1,1043.0,10.0
2012,DR03,Finance & Insurance,Goods-Producing Sector,cluster1,3336.0,18.0
2012,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,30546.0,17.0
2012,DR03,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,10107.0,21.0
2012,DR03,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,1658.0,8.0
2012,DR03,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,5176.0,26.0
2012,DR03,Educational Services,Goods-Producing Sector,cluster1,1243.0,19.0
2012,DR03,Health Care & Social Assistance,Goods-Producing Sector,cluster1,5370.0,75.0
2012,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,2238.0,33.0
2012,DR03,Accommodation & Food Services,Goods-Producing Sector,cluster2,3074.0,138.0
2012,DR03,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,6066.0,13.0
2012,DR03,Public Administration,Goods-Producing Sector,cluster1,99.0,32.0
2012,DR04,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,2561.0,8.0
2012,DR04,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,210.0,6.0
2012,DR04,Utilities,Services-Producing Sector,cluster2,77.0,3.0
2012,DR04,Construction,Services-Producing Sector,cluster1,3387.0,13.0
2012,DR04,Manufacturing,Services-Producing Sector,cluster2,748.0,21.0
2012,DR04,Wholesale Trade,Goods-Producing Sector,cluster2,390.0,4.0
2012,DR04,Retail Trade,Goods-Producing Sector,cluster1,2231.0,33.0
2012,DR04,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,749.0,4.0
2012,DR04,Information & Cultural Industries,Goods-Producing Sector,cluster1,335.0,2.0
2012,DR04,Finance & Insurance,Goods-Producing Sector,cluster1,645.0,7.0
2012,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,8811.0,5.0
2012,DR04,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,2631.0,8.0
2012,DR04,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,299.0,0.0
2012,DR04,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,1370.0,4.0
2012,DR04,Educational Services,Goods-Producing Sector,cluster1,378.0,10.0
2012,DR04,Health Care & Social Assistance,Goods-Producing Sector,cluster1,1526.0,36.0
2012,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,848.0,17.0
2012,DR04,Accommodation & Food Services,Goods-Producing Sector,cluster2,1275.0,18.0
2012,DR04,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,1820.0,3.0
2012,DR04,Public Administration,Goods-Producing Sector,cluster1,64.0,14.0
2012,DR05,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,3722.0,17.0
2012,DR05,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,156.0,4.0
2012,DR05,Utilities,Services-Producing Sector,cluster2,30.0,0.0
2012,DR05,Construction,Services-Producing Sector,cluster1,2485.0,13.0
2012,DR05,Manufacturing,Services-Producing Sector,cluster2,567.0,45.0
2012,DR05,Wholesale Trade,Goods-Producing Sector,cluster2,481.0,7.0
2012,DR05,Retail Trade,Goods-Producing Sector,cluster1,1857.0,38.0
2012,DR05,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,1196.0,14.0
2012,DR05,Information & Cultural Industries,Goods-Producing Sector,cluster1,188.0,5.0
2012,DR05,Finance & Insurance,Goods-Producing Sector,cluster1,560.0,8.0
2012,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,6348.0,2.0
2012,DR05,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,2049.0,8.0
2012,DR05,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,332.0,4.0
2012,DR05,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,1047.0,11.0
2012,DR05,Educational Services,Goods-Producing Sector,cluster1,307.0,6.0
2012,DR05,Health Care & Social Assistance,Goods-Producing Sector,cluster1,1354.0,14.0
2012,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,440.0,3.0
2012,DR05,Accommodation & Food Services,Goods-Producing Sector,cluster2,760.0,31.0
2012,DR05,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,1597.0,3.0
2012,DR05,Public Administration,Goods-Producing Sector,cluster1,31.0,16.0
2012,DR06,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,1133.0,4.0
2012,DR06,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,40.0,1.0
2012,DR06,Utilities,Services-Producing Sector,cluster2,8.0,1.0
2012,DR06,Construction,Services-Producing Sector,cluster1,618.0,2.0
2012,DR06,Manufacturing,Services-Producing Sector,cluster2,121.0,5.0
2012,DR06,Wholesale Trade,Goods-Producing Sector,cluster2,110.0,4.0
2012,DR06,Retail Trade,Goods-Producing Sector,cluster1,539.0,10.0
2012,DR06,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,370.0,5.0
2012,DR06,Information & Cultural Industries,Goods-Producing Sector,cluster1,74.0,0.0
2012,DR06,Finance & Insurance,Goods-Producing Sector,cluster1,130.0,3.0
2012,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,2109.0,0.0
2012,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,562.0,4.0
2012,DR06,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,85.0,0.0
2012,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,357.0,3.0
2012,DR06,Educational Services,Goods-Producing Sector,cluster1,85.0,5.0
2012,DR06,Health Care & Social Assistance,Goods-Producing Sector,cluster1,331.0,10.0
2012,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,164.0,1.0
2012,DR06,Accommodation & Food Services,Goods-Producing Sector,cluster2,273.0,5.0
2012,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,453.0,0.0
2012,DR06,Public Administration,Goods-Producing Sector,cluster1,24.0,22.0
2012,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,1944.0,8.0
2012,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,103.0,6.0
2012,DR07,Utilities,Services-Producing Sector,cluster2,11.0,0.0
2012,DR07,Construction,Services-Producing Sector,cluster1,633.0,5.0
2012,DR07,Manufacturing,Services-Producing Sector,cluster2,180.0,16.0
2012,DR07,Wholesale Trade,Goods-Producing Sector,cluster2,94.0,0.0
2012,DR07,Retail Trade,Goods-Producing Sector,cluster1,502.0,7.0
2012,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,340.0,2.0
2012,DR07,Information & Cultural Industries,Goods-Producing Sector,cluster1,60.0,0.0
2012,DR07,Finance & Insurance,Goods-Producing Sector,cluster1,130.0,4.0
2012,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,1260.0,0.0
2012,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,534.0,2.0
2012,DR07,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,100.0,0.0
2012,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,436.0,2.0
2012,DR07,Educational Services,Goods-Producing Sector,cluster1,80.0,3.0
2012,DR07,Health Care & Social Assistance,Goods-Producing Sector,cluster1,283.0,5.0
2012,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,143.0,1.0
2012,DR07,Accommodation & Food Services,Goods-Producing Sector,cluster2,270.0,5.0
2012,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,482.0,1.0
2012,DR07,Public Administration,Goods-Producing Sector,cluster1,22.0,9.0
2012,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,2816.0,1.0
2012,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,672.0,30.0
2012,DR08,Utilities,Services-Producing Sector,cluster2,13.0,0.0
2012,DR08,Construction,Services-Producing Sector,cluster1,1437.0,27.0
2012,DR08,Manufacturing,Services-Producing Sector,cluster2,178.0,8.0
2012,DR08,Wholesale Trade,Goods-Producing Sector,cluster2,253.0,2.0
2012,DR08,Retail Trade,Goods-Producing Sector,cluster1,809.0,21.0
2012,DR08,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,951.0,7.0
2012,DR08,Information & Cultural Industries,Goods-Producing Sector,cluster1,80.0,0.0
2012,DR08,Finance & Insurance,Goods-Producing Sector,cluster1,196.0,5.0
2012,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,2986.0,3.0
2012,DR08,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,1121.0,8.0
2012,DR08,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,141.0,2.0
2012,DR08,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,771.0,3.0
2012,DR08,Educational Services,Goods-Producing Sector,cluster1,134.0,4.0
2012,DR08,Health Care & Social Assistance,Goods-Producing Sector,cluster1,499.0,10.0
2012,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,182.0,0.0
2012,DR08,Accommodation & Food Services,Goods-Producing Sector,cluster2,315.0,15.0
2012,DR08,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,1012.0,3.0
2012,DR08,Public Administration,Goods-Producing Sector,cluster1,9.0,11.0
2013,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,8810.0,45.0
2013,DR01,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,317.0,2.0
2013,DR01,Utilities,Services-Producing Sector,cluster2,107.0,3.0
2013,DR01,Construction,Services-Producing Sector,cluster1,14316.0,46.0
2013,DR01,Manufacturing,Services-Producing Sector,cluster2,3096.0,53.0
2013,DR01,Wholesale Trade,Goods-Producing Sector,cluster2,2287.0,35.0
2013,DR01,Retail Trade,Goods-Producing Sector,cluster1,9389.0,197.0
2013,DR01,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,3597.0,34.0
2013,DR01,Information & Cultural Industries,Goods-Producing Sector,cluster1,2019.0,13.0
2013,DR01,Finance & Insurance,Goods-Producing Sector,cluster1,4457.0,28.0
2013,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,46555.0,17.0
2013,DR01,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,19202.0,47.0
2013,DR01,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,1957.0,9.0
2013,DR01,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,8171.0,56.0
2013,DR01,Educational Services,Goods-Producing Sector,cluster1,2979.0,42.0
2013,DR01,Health Care & Social Assistance,Goods-Producing Sector,cluster1,9735.0,88.0
2013,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,5039.0,27.0
2013,DR01,Accommodation & Food Services,Goods-Producing Sector,cluster2,4027.0,183.0
2013,DR01,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,9616.0,32.0
2013,DR01,Public Administration,Goods-Producing Sector,cluster1,361.0,52.0
2013,DR02,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,12989.0,108.0
